University Rank,Name of University,Location,No of student,No of student per staff,International Student,Female:Male Ratio,OverAll Score,Teaching Score,Research Score,Citations Score,Industry Income Score,International Outlook Score
1201–1500,University of Isfahan,Iran,"16,756",0.1048317515099223,4%,61 : 39,18.4–24.3,0.2283653846153846,0.1061755146262188,0.2127016129032257,0.0253565768621235,0.161214953271028
1201–1500,Istanbul Medipol University,United States,"24,332",0.086281276962899,11%,65 : 35,18.4–24.3,0.0300480769230769,0.0227518959913326,0.2762096774193548,0.0174326465927099,0.241822429906542
1201–1500,Ivan Franko National University of Lviv,Ukraine,"18,357",0.0414150129421915,1%,65 : 35,18.4–24.3,0.1081730769230769,0.0227518959913326,0.0342741935483871,0.011093502377179,0.1962616822429906
1201–1500,Jawaharlal Nehru Technological University Anantapur (JNTUA),India,"5,683",0.0677308024158757,0%,38 : 62,18.4–24.3,0.1730769230769231,0.0530877573131094,0.3356854838709677,0.0063391442155308,0.022196261682243
1201–1500,Jeju National University,United States,"11,741",0.0742018981880932,4%,52 : 48,18.4–24.3,0.0925480769230769,0.0888407367280606,0.2177419354838709,0.0491283676703644,0.1039719626168224
1201–1500,Jianghan University,China,"19,522",0.0651423641069887,2%,55 : 45,18.4–24.3,0.0432692307692307,0.0444203683640303,0.3991935483870967,0.1188589540412043,0.0747663551401869
1201–1500,Kagawa University,Japan,"6,369",0.040983606557377,2%,42 : 58,18.4–24.3,0.1045673076923077,0.0520043336944745,0.2016129032258064,0.0855784469096671,0.1728971962616822
1201–1500,Kanazawa Medical University,Japan,"1,090",0.0077653149266609,2%,54 : 46,18.4–24.3,0.1694711538461538,0.0162513542795233,0.1814516129032258,0.0158478605388272,0.0630841121495327
1201–1500,Kangwon National University,United States,"22,104",0.0931837791199309,3%,41 : 59,18.4–24.3,0.1045673076923077,0.1300108342361863,0.1844758064516129,0.0475435816164817,0.1051401869158878
1201–1500,Karabük University,Turkey,"47,263",0.178602243313201,22%,39 : 61,18.4–24.3,0.0180288461538461,0.0151679306608884,0.3669354838709677,0.0047543581616482,0.3329439252336448
1201–1500,Kaunas University of Technology,Lithuania,"8,361",0.0595340811044003,8%,34 : 66,18.4–24.3,0.079326923076923,0.0920910075839653,0.2066532258064516,0.109350237717908,0.3528037383177569
1201–1500,Kharazmi University,Iran,"12,607",0.0802415875754961,4%,54 : 46,18.4–24.3,0.2367788461538461,0.0725893824485373,0.1875,0.0174326465927099,0.1226635514018691
1201–1500,Khon Kaen University,Thailand,"34,434",0.0763589301121656,2%,59 : 41,18.4–24.3,0.1262019230769231,0.075839653304442,0.1854838709677419,0.1996830427892234,0.2114485981308411
1201–1500,Khulna University of Engineering and Technology (KUET),Bangladesh,"5,562",0.0629853321829163,0%,23 : 77,18.4–24.3,0.0324519230769231,0.0195016251354279,0.4526209677419355,0.0015847860538826,0.1191588785046729
1201–1500,King Mongkut's University of Technology North Bangkok,Thailand,"27,055",0.0966350301984469,0%,43 : 57,18.4–24.3,0.0600961538461538,0.0314192849404117,0.3094758064516129,0.0348652931854199,0.1039719626168224
1201–1500,Kitasato University,Japan,"8,605",0.0207075064710957,1%,54 : 46,18.4–24.3,0.1478365384615384,0.0292524377031419,0.1965725806451613,0.0697305863708398,0.0443925233644859
1201–1500,Kochi University of Technology,Japan,"2,593",0.0858498705780845,2%,25 : 75,18.4–24.3,0.1634615384615384,0.0747562296858071,0.09375,0.080824088748019,0.2289719626168224
1201–1500,Universiti Kuala Lumpur,Malaysia,"15,858",0.0513373597929249,3%,41 : 59,18.4–24.3,0.0673076923076922,0.0173347778981581,0.2348790322580645,0.0507131537242472,0.2827102803738317
1201–1500,Kyushu Institute of Technology (Kyutech),Japan,"5,646",0.0672993960310612,5%,14 : 86,18.4–24.3,0.1033653846153846,0.0725893824485373,0.2449596774193548,0.2630744849445324,0.258177570093458
1201–1500,Lahore College for Women University (LCWU),Pakistan,"10,457",0.0746333045729076,0%,100 : 0,18.4–24.3,0.1346153846153846,0.0151679306608884,0.2691532258064516,0.0,0.1705607476635514
1201–1500,University of Lethbridge,Canada,"7,172",0.0556514236410698,11%,58 : 42,18.4–24.3,0.0649038461538461,0.0682556879739978,0.1985887096774193,0.0015847860538826,0.5023364485981308
1201–1500,L.N. Gumilyov Eurasian National University,Kazakhstan,"19,358",0.0591026747195858,4%,57 : 43,18.4–24.3,0.078125,0.037919826652221,0.2379032258064516,0.0015847860538826,0.4579439252336448
1201–1500,Londrina State University,Brazil,"21,180",0.0465918895599654,1%,58 : 42,18.4–24.3,0.1382211538461538,0.0812567713976164,0.1522177419354838,0.1362916006339144,0.0817757009345794
1201–1500,University of Lucknow,India,"17,291",0.1673856773080241,0%,50 : 50,18.4–24.3,0.2247596153846154,0.0314192849404117,0.2006048387096774,0.0079239302694136,0.0467289719626168
1201–1500,"Lumière University, Lyon 2",France,"25,186",0.2018981880931838,18%,68 : 32,18.4–24.3,0.1298076923076922,0.1191765980498374,0.0796370967741935,0.0063391442155308,0.5478971962616823
1201–1500,University of Malaga,Spain,"35,888",0.0578084555651423,6%,54 : 46,18.4–24.3,0.0673076923076922,0.0780065005417117,0.3024193548387097,0.0459587955625989,0.2920560747663551
1201–1500,Universiti Malaysia Kelantan,Malaysia,"8,787",0.0849870578084555,3%,71 : 29,18.4–24.3,0.0372596153846153,0.0455037919826652,0.2328629032258064,0.0396196513470681,0.2266355140186916
1201–1500,Universiti Malaysia Sarawak (UNIMAS),United States,"13,956",0.0754961173425366,7%,73 : 27,18.4–24.3,0.1358173076923076,0.047670639219935,0.1552419354838709,0.0158478605388272,0.3691588785046729
1201–1500,University of Maribor,Slovenia,"12,403",0.0599654874892148,10%,53 : 47,18.4–24.3,0.0673076923076922,0.1083423618634886,0.2772177419354839,0.0887480190174326,0.3434579439252336
1201–1500,Marmara University,Turkey,"62,414",0.1302847282139775,6%,51 : 49,18.4–24.3,0.0805288461538461,0.028169014084507,0.2348790322580645,0.0554675118858953,0.1425233644859813
1201–1500,Mendel University in Brno,Czech Republic,"8,886",0.0694564279551337,20%,57 : 43,18.4–24.3,0.0889423076923076,0.1105092091007584,0.1743951612903226,0.0126782884310618,0.4859813084112149
1201–1500,Metropolitan Autonomous University,Mexico,"59,709",0.0893011216566005,1%,50 : 50,18.4–24.3,0.0685096153846153,0.1094257854821235,0.3104838709677419,0.0190174326465927,0.1366822429906542
1201–1500,Mie University,Japan,"7,125",0.0345125107851596,4%,38 : 62,18.4–24.3,0.1298076923076922,0.0574214517876489,0.1834677419354838,0.126782884310618,0.1133177570093458
1201–1500,Ming Chi University of Technology,Taiwan,"4,514",0.0823986194995686,2%,26 : 74,18.4–24.3,0.0576923076923076,0.1343445287107259,0.2883064516129032,0.259904912836767,0.1343457943925233
1201–1500,Mohammed V University of Rabat,Morocco,"88,644",0.1850733390854184,3%,52 : 48,18.4–24.3,0.2259615384615384,0.0639219934994582,0.1673387096774193,0.1347068145800316,0.161214953271028
1201–1500,University of Monastir,Tunisia,"19,203",0.0396893874029335,2%,70 : 30,18.4–24.3,0.0961538461538461,0.028169014084507,0.2590725806451613,0.0,0.3621495327102804
1201–1500,Multimedia University,Malaysia,"7,116",0.0440034512510785,11%,51 : 49,18.4–24.3,0.094951923076923,0.0357529794149512,0.25,0.0253565768621235,0.3271028037383178
1201–1500,University of Mumbai,India,"13,330",0.0996548748921484,1%,51 : 49,18.4–24.3,0.2163461538461538,0.1354279523293607,0.1542338709677419,0.0174326465927099,0.0303738317757009
1201–1500,University of Mysore,India,"7,970",0.090595340811044,10%,42 : 58,18.4–24.3,0.2367788461538461,0.0130010834236186,0.2016129032258064,0.0063391442155308,0.2383177570093458
1201–1500,Nagaoka University of Technology,Japan,"2,189",0.0461604831751509,12%,10 : 90,18.4–24.3,0.1610576923076923,0.0899241603466955,0.0836693548387096,0.1648177496038034,0.2616822429906542
1201–1500,Nagasaki University,Japan,"8,869",0.0271786022433132,6%,39 : 61,18.4–24.3,0.1514423076923076,0.0606717226435536,0.2147177419354838,0.1109350237717907,0.2570093457943925
1201–1500,Nagoya City University,Japan,"4,514",0.0306298533218291,4%,48 : 52,18.4–24.3,0.1550480769230769,0.0910075839653304,0.2348790322580645,0.2266244057052298,0.0887850467289719
1201–1500,National Chengchi University,Taiwan,"12,489",0.0621225194132873,13%,57 : 43,18.4–24.3,0.1478365384615384,0.2264355362946912,0.1028225806451612,0.1188589540412043,0.3913551401869159
1201–1500,National Chin-Yi University of Technology,Taiwan,"7,294",0.0983606557377049,5%,30 : 70,18.4–24.3,0.0432692307692307,0.1755146262188515,0.1290322580645161,0.1505546751188589,0.116822429906542
1201–1500,National Chung Cheng University,United States,"8,650",0.0647109577221742,4%,44 : 56,18.4–24.3,0.1057692307692307,0.1224268689057421,0.126008064516129,0.0998415213946117,0.1261682242990654
1201–1500,National Chung Hsing University,Taiwan,"15,150",0.0707506471095772,7%,41 : 59,18.4–24.3,0.1189903846153846,0.1473456121343445,0.1653225806451612,0.2282091917591124,0.2067757009345794
1201–1500,National University of Distance Education (UNED),Spain,"66,141",0.2437446074201898,5%,54 : 46,18.4–24.3,0.0745192307692307,0.1202600216684723,0.2127016129032257,0.0206022187004755,0.1799065420560747
1201–1500,National Dong Hwa University,United States,"10,008",0.0750647109577221,8%,52 : 48,18.4–24.3,0.0685096153846153,0.1549295774647887,0.2227822580645161,0.063391442155309,0.3691588785046729
1201–1500,National University of San Martín,Argentina,"16,276",0.0677308024158757,5%,60 : 40,18.4–24.3,0.079326923076923,0.0325027085590465,0.280241935483871,0.011093502377179,0.3119158878504672
1201–1500,National Technical University Kharkiv Polytechnic Institute,Ukraine,"11,413",0.0323554788610871,13%,32 : 68,18.4–24.3,0.1105769230769231,0.018418201516793,0.1512096774193548,0.0206022187004755,0.1857476635514018
1201–1500,National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic Institute,Ukraine,"21,170",0.0327868852459016,3%,30 : 70,18.4–24.3,0.1153846153846153,0.028169014084507,0.2721774193548387,0.0126782884310618,0.0829439252336448
1201–1500,Nicolaus Copernicus University in Toruń,Poland,"19,684",0.0543572044866264,4%,67 : 33,18.4–24.3,0.0925480769230769,0.1256771397616468,0.2973790322580645,0.022187004754358,0.191588785046729
1201–1500,University of Nigeria Nsukka,Nigeria,"43,108",0.0474547023295944,1%,46 : 54,18.4–24.3,0.1610576923076923,0.0303358613217768,0.3165322580645162,0.011093502377179,0.1857476635514018
1201–1500,Slovak University of Agriculture in Nitra,Slovakia,"4,870",0.0470232959447799,3%,52 : 48,18.4–24.3,0.0985576923076923,0.0552546045503792,0.1975806451612903,0.022187004754358,0.3995327102803738
1201–1500,University of North Carolina Wilmington,United States,"15,940",0.0806729939603106,2%,64 : 36,18.4–24.3,0.0829326923076923,0.0075839653304441,0.3185483870967742,0.0063391442155308,0.1857476635514018
1201–1500,North China Electric Power University,China,"37,861",0.0806729939603106,3%,36 : 64,18.4–24.3,0.0829326923076923,0.1354279523293607,0.2872983870967742,0.4738510301109349,0.0537383177570093
1201–1500,"University of the North, Colombia",Colombia,"13,991",0.0802415875754961,1%,51 : 49,18.4–24.3,0.0685096153846153,0.0552546045503792,0.2046370967741935,0.0459587955625989,0.4380841121495327
1201–1500,Obafemi Awolowo University,Nigeria,"29,939",0.0987920621225194,0%,41 : 59,18.4–24.3,0.0961538461538461,0.0530877573131094,0.2550403225806452,0.0,0.2313084112149532
1201–1500,Oles Honchar Dnipro National University,Ukraine,"9,522",0.0504745470232959,1%,60 : 40,18.4–24.3,0.0685096153846153,0.0130010834236186,0.03125,0.0047543581616482,0.0794392523364486
1201–1500,Opole University of Technology,Poland,"5,604",0.0608283002588438,7%,33 : 67,18.4–24.3,0.0552884615384615,0.0606717226435536,0.2429435483870967,0.0142630744849444,0.1775700934579439
1201–1500,Oran 1 University,Algeria,"25,775",0.0811044003451251,1%,66 : 34,18.4–24.3,0.2259615384615384,0.0097508125677139,0.2157258064516129,0.011093502377179,0.2967289719626168
1201–1500,Osaka Metropolitan University,Japan,"15,827",0.0478861087144089,5%,37 : 63,18.4–24.3,0.1454326923076923,0.104008667388949,0.1713709677419355,0.1648177496038034,0.1179906542056075
1201–1500,Osmania University,India,"10,814",0.1005176876617773,3%,32 : 68,18.4–24.3,0.2499999999999999,0.0704225352112676,0.1612903225806451,0.0602218700475436,0.0467289719626168
1201–1500,University of Ostrava,Czech Republic,"8,492",0.0690250215703192,11%,69 : 31,18.4–24.3,0.0829326923076923,0.0834236186348862,0.1552419354838709,0.0031695721077654,0.3726635514018692
1201–1500,University of Pannonia,Hungary,"5,351",0.0729076790336497,6%,49 : 51,18.4–24.3,0.0769230769230769,0.0780065005417117,0.1683467741935483,0.0348652931854199,0.2967289719626168
1201–1500,Paris Nanterre University,France,"34,972",0.1596203623813632,17%,63 : 37,18.4–24.3,0.1586538461538461,0.1473456121343445,0.1330645161290322,0.0031695721077654,0.4789719626168224
1201–1500,University of Pau and Pays de l’Adour,France,"14,186",0.0608283002588438,14%,52 : 48,18.4–24.3,0.0829326923076923,0.0422535211267605,0.2328629032258064,0.0744849445324881,0.6717289719626167
1201–1500,Universitas Pendidikan Indonesia,Indonesia,"32,320",0.0849870578084555,1%,64 : 36,18.4–24.3,0.1009615384615384,0.0357529794149512,0.2540322580645161,0.0079239302694136,0.050233644859813
1201–1500,Persian Gulf University,Iran,"5,070",0.0901639344262295,3%,55 : 45,18.4–24.3,0.0492788461538461,0.0650054171180931,0.3810483870967742,0.1838351822503962,0.1658878504672897
1201–1500,Pontifical Catholic University of Peru,Peru,"25,644",0.0319240724762726,1%,46 : 54,18.4–24.3,0.109375,0.028169014084507,0.283266129032258,0.0142630744849444,0.338785046728972
1201–1500,Pontifical Catholic University of Valparaíso,Chile,"17,703",0.1130284728213977,1%,43 : 57,18.4–24.3,0.0600961538461538,0.1159263271939328,0.2076612903225806,0.1664025356576861,0.419392523364486
1201–1500,Pontifícia Universidade Católica do Paraná,Brazil,"12,301",0.0616911130284728,1%,55 : 45,18.4–24.3,0.1394230769230769,0.066088840736728,0.3366935483870968,0.0380348652931853,0.1471962616822429
1201–1500,Poznan University of Medical Sciences,Poland,"7,495",0.0241587575496117,14%,72 : 28,18.4–24.3,0.1262019230769231,0.0520043336944745,0.3014112903225806,0.1553090332805071,0.2476635514018691
1201–1500,Poznan University of Technology,Poland,"14,502",0.0483175150992234,4%,33 : 67,18.4–24.3,0.0877403846153846,0.0574214517876489,0.2600806451612903,0.0491283676703644,0.094626168224299
1201–1500,University of Primorska,Slovenia,"6,089",0.0698878343399482,15%,76 : 24,18.4–24.3,0.0504807692307692,0.0736728060671722,0.15625,0.0190174326465927,0.6296728971962617
1201–1500,Prince of Songkla University,Thailand,"32,779",0.0543572044866264,2%,70 : 30,18.4–24.3,0.0865384615384615,0.0671722643553629,0.1824596774193548,0.2266244057052298,0.2219626168224299
1201–1500,Qassim University,United States,"42,159",0.0422778257118205,6%,62 : 38,18.4–24.3,0.1021634615384615,0.0140845070422535,0.2580645161290322,0.05229793977813,0.7313084112149533
1201–1500,Riga Technical University,Latvia,"10,745",0.1423641069887834,21%,33 : 67,18.4–24.3,0.1334134615384615,0.1581798483206934,0.1411290322580645,0.4072900158478606,0.5467289719626167
1201–1500,Ritsumeikan University,Japan,"34,906",0.0729076790336497,10%,37 : 63,18.4–24.3,0.0877403846153846,0.0606717226435536,0.1622983870967742,0.0380348652931853,0.3037383177570094
1201–1500,University of the Ryukyus,Japan,"7,534",0.040983606557377,2%,39 : 61,18.4–24.3,0.109375,0.056338028169014,0.1622983870967742,0.1347068145800316,0.2231308411214954
1201–1500,Saga University,Japan,"6,577",0.040983606557377,3%,41 : 59,18.4–24.3,0.1298076923076922,0.0574214517876489,0.1663306451612903,0.1933438985736926,0.110981308411215
1201–1500,Université Saint-Joseph de Beyrouth,Lebanon,"7,906",0.0470232959447799,6%,62 : 38,18.4–24.3,0.1237980769230769,0.0292524377031419,0.1804435483870967,0.0507131537242472,0.6436915887850467
1201–1500,Saitama Medical University,Japan,"1,908",0.0043140638481449,0%,51 : 49,18.4–24.3,0.1454326923076923,0.0173347778981581,0.3820564516129032,0.0538827258320125,0.0245327102803738
1201–1500,"University of Santiago, Chile (USACH)",Chile,"23,419",0.0953408110440034,2%,44 : 56,18.4–24.3,0.0600961538461538,0.0942578548212351,0.1391129032258064,0.011093502377179,0.3796728971962617
1201–1500,Sapporo Medical University,Japan,"1,299",0.0120793787748058,0%,45 : 55,18.4–24.3,0.1658653846153846,0.0422535211267605,0.2489919354838709,0.0649762282091918,0.0210280373831776
1201–1500,SASTRA University,India,"9,945",0.0578084555651423,1%,45 : 55,18.4–24.3,0.0733173076923076,0.0325027085590465,0.4274193548387097,0.1220285261489698,0.0619158878504672
1201–1500,Sathyabama Institute of Science and Technology,United States,"12,971",0.0504745470232959,5%,48 : 52,18.4–24.3,0.1334134615384615,0.0270855904658721,0.2409274193548387,0.0095087163232963,0.1133177570093458
1201–1500,Universitas Sebelas Maret,Indonesia,"28,398",0.0772217428817946,1%,64 : 36,18.4–24.3,0.0757211538461538,0.1072589382448537,0.2298387096774193,0.5372424722662441,0.1366822429906542
1201–1500,Selçuk University,Turkey,"36,084",0.0828300258843831,7%,55 : 45,18.4–24.3,0.0757211538461538,0.0606717226435536,0.3195564516129032,0.6513470681458002,0.169392523364486
1201–1500,Semnan University,Iran,"15,415",0.0573770491803278,1%,50 : 50,18.4–24.3,0.0757211538461538,0.0400866738894907,0.4022177419354839,0.0079239302694136,0.0642523364485981
1201–1500,University of Seoul,South Korea,"9,759",0.0737704918032786,4%,40 : 60,18.4–24.3,0.1322115384615384,0.1484290357529794,0.2550403225806452,0.063391442155309,0.1436915887850467
1201–1500,Seoul National University of Science and Technology (SeoulTech),South Korea,"9,526",0.0625539257981018,8%,36 : 64,18.4–24.3,0.1394230769230769,0.1115926327193932,0.1633064516129032,0.0966719492868463,0.1401869158878504
1201–1500,University of Sfax,Tunisia,"29,118",0.0539257981018119,2%,68 : 32,18.4–24.3,0.1634615384615384,0.0715059588299024,0.219758064516129,0.0063391442155308,0.3446261682242991
1201–1500,Shahed University,Iran,"5,501",0.0707506471095772,0%,48 : 52,18.4–24.3,0.1887019230769231,0.0736728060671722,0.1693548387096774,0.0618066561014262,0.0245327102803738
1201–1500,Shahid Bahonar University of Kerman,Iran,"14,509",0.1009490940465919,1%,60 : 40,18.4–24.3,0.0985576923076923,0.0682556879739978,0.2913306451612903,0.0966719492868463,0.0864485981308411
1201–1500,​Shahid Chamran University of Ahvaz,Iran,"15,096",0.1087144089732528,4%,58 : 42,18.4–24.3,0.1262019230769231,0.1061755146262188,0.21875,0.6719492868462758,0.0957943925233645
1201–1500,Shahid Rajaee Teacher Training University,Iran,"9,060",0.1626402070750647,0%,31 : 69,18.4–24.3,0.0697115384615384,0.0823401950162513,0.2570564516129032,0.1489698890649762,0.1133177570093458
1201–1500,University of Shanghai for Science and Technology,China,"25,884",0.040120793787748,2%,41 : 59,18.4–24.3,0.0877403846153846,0.0335861321776814,0.2610887096774194,0.213946117274168,0.0899532710280374
1201–1500,Shibaura Institute of Technology,Japan,"9,007",0.1186367558239862,6%,18 : 82,18.4–24.3,0.0901442307692307,0.1083423618634886,0.1108870967741935,0.0903328050713153,0.2885514018691588
1201–1500,Shiga University of Medical Science,Japan,"1,160",0.0116479723899913,3%,49 : 51,18.4–24.3,0.1887019230769231,0.0422535211267605,0.2883064516129032,0.1251980982567353,0.0876168224299066
1201–1500,Shinshu University,Japan,"10,603",0.0431406384814495,3%,32 : 68,18.4–24.3,0.1189903846153846,0.0812567713976164,0.2368951612903226,0.0871632329635498,0.1518691588785047
1201–1500,Showa University,Japan,"3,662",0.0051768766177739,0%,60 : 40,18.4–24.3,0.2151442307692307,0.0173347778981581,0.2993951612903225,0.0332805071315371,0.0420560747663551
1201–1500,Silesian University of Technology,Poland,"18,396",0.0517687661777394,4%,32 : 68,18.4–24.3,0.0769230769230769,0.0736728060671722,0.2157258064516129,0.05229793977813,0.0887850467289719
1201–1500,Sofia University,Bulgaria,"22,490",0.0263157894736842,6%,65 : 35,18.4–24.3,0.1610576923076923,0.0400866738894907,0.157258064516129,0.0142630744849444,0.2908878504672897
1201–1500,Soonchunhyang University,South Korea,"11,543",0.0811044003451251,4%,49 : 51,18.4–24.3,0.0745192307692307,0.1300108342361863,0.2348790322580645,0.0206022187004755,0.1682242990654205
1201–1500,Soongsil University,South Korea,"16,142",0.083692838654012,10%,47 : 53,18.4–24.3,0.1538461538461538,0.0552546045503792,0.127016129032258,0.0253565768621235,0.1962616822429906
1201–1500,Université Sorbonne Nouvelle,France,"16,698",0.1018119068162208,29%,77 : 23,18.4–24.3,0.2415865384615384,0.0498374864572047,0.0665322580645161,0.0,0.6775700934579438
1201–1500,University of Sousse,Tunisia,"25,602",0.0560828300258843,2%,68 : 32,18.4–24.3,0.141826923076923,0.0216684723726977,0.2348790322580645,0.0,0.3037383177570094
1201–1500,Southwest Jiaotong University,United States,"46,881",0.0733390854184641,1%,34 : 66,18.4–24.3,0.0853365384615384,0.1484290357529794,0.2953629032258064,0.1188589540412043,0.0759345794392523
1201–1500,Sri Venkateswara University,India,"7,248",0.0612597066436583,0%,45 : 55,18.4–24.3,0.3004807692307693,0.0325027085590465,0.2076612903225806,0.0063391442155308,0.110981308411215
1201–1500,SRM Institute of Science and Technology,India,"50,680",0.0634167385677308,2%,28 : 72,18.4–24.3,0.0841346153846154,0.0325027085590465,0.3387096774193548,0.0047543581616482,0.0794392523364486
1201–1500,Staffordshire University,United Kingdom,"10,050",0.0737704918032786,13%,49 : 51,18.4–24.3,0.0733173076923076,0.0433369447453954,0.3326612903225806,0.0015847860538826,0.4941588785046728
1201–1500,State University of Malang,Indonesia,"36,741",0.1518550474547023,4%,61 : 39,18.4–24.3,0.0937499999999999,0.0335861321776814,0.3528225806451612,0.0,0.1063084112149532
1201–1500,Suranaree University of Technology,Thailand,"15,505",0.1294219154443485,2%,56 : 44,18.4–24.3,0.1033653846153846,0.0920910075839653,0.1743951612903226,0.497622820919176,0.2114485981308411
1201–1500,University of Talca,Chile,"11,372",0.0522001725625539,1%,51 : 49,18.4–24.3,0.0649038461538461,0.0487540628385698,0.2469758064516129,0.022187004754358,0.4462616822429906
1201–1500,Tamkang University,Taiwan,"23,207",0.0970664365832614,7%,48 : 52,18.4–24.3,0.0504807692307692,0.0574214517876489,0.2308467741935483,0.0269413629160063,0.3014018691588785
1201–1500,University of Tarapacá,Chile,"9,758",0.1285591026747196,3%,54 : 46,18.4–24.3,0.0372596153846153,0.1170097508125677,0.2298387096774193,0.0047543581616482,0.449766355140187
1201–1500,Taras Shevchenko National University of Kyiv,Ukraine,"23,857",0.0414150129421915,5%,57 : 43,18.4–24.3,0.1442307692307692,0.0595882990249187,0.1008064516129032,0.0095087163232963,0.1904205607476635
1201–1500,Technical University of Košice,Slovakia,"9,348",0.0513373597929249,20%,27 : 73,18.4–24.3,0.1165865384615384,0.0910075839653304,0.1179435483870967,0.0554675118858953,0.3586448598130841
1201–1500,Technological University of Pereira,Colombia,"17,968",0.0776531492666091,0%,43 : 57,18.4–24.3,0.0384615384615384,0.0043336944745395,0.3084677419354839,0.0174326465927099,0.2032710280373831
1201–1500,University of Technology of Compiègne,France,"4,269",0.0668679896462467,21%,38 : 62,18.4–24.3,0.1310096153846154,0.0368364030335861,0.1955645161290322,0.0713153724247226,0.7827102803738317
1201–1500,University of Technology of Troyes,France,"3,189",0.081967213114754,23%,24 : 76,18.4–24.3,0.1430288461538461,0.0390032502708559,0.2167338709677419,0.080824088748019,0.6460280373831777
1201–1500,Teikyo University,Japan,"22,937",0.0668679896462467,5%,36 : 64,18.4–24.3,0.0492788461538461,0.0400866738894907,0.4445564516129032,0.0285261489698891,0.1004672897196261
1201–1500,Universiti Teknikal Malaysia Melaka,Malaysia,"11,716",0.0685936151855047,7%,40 : 60,18.4–24.3,0.0540865384615384,0.0433369447453954,0.2137096774193548,0.0095087163232963,0.2955607476635514
1201–1500,Institut Teknologi Sepuluh Nopember,Indonesia,"17,893",0.0440034512510785,3%,40 : 60,18.4–24.3,0.094951923076923,0.0530877573131094,0.1663306451612903,0.1933438985736926,0.3212616822429907
1201–1500,Texas State University,United States,"31,639",0.0815358067299396,1%,59 : 41,18.4–24.3,0.0901442307692307,0.0953412784398699,0.3054435483870968,0.0459587955625989,0.2441588785046728
1201–1500,Tezpur University,India,"4,028",0.0629853321829163,1%,41 : 59,18.4–24.3,0.1911057692307692,0.1159263271939328,0.2147177419354838,0.0158478605388272,0.022196261682243
1201–1500,Thammasat University,United States,"30,995",0.0487489214840379,1%,64 : 36,18.4–24.3,0.1237980769230769,0.104008667388949,0.1118951612903225,0.1061806656101426,0.2207943925233644
1201–1500,The John Paul II Catholic University of Lublin,Poland,"10,070",0.044434857635893,9%,62 : 38,18.4–24.3,0.1718749999999999,0.0498374864572047,0.2983870967741935,0.0031695721077654,0.1950934579439252
1201–1500,TOBB University of Economics and Technology,Turkey,"4,822",0.0534943917169974,1%,47 : 53,18.4–24.3,0.0889423076923076,0.0433369447453954,0.2973790322580645,0.0332805071315371,0.1577102803738317
1201–1500,Toho University,Japan,"5,421",0.0560828300258843,0%,53 : 47,18.4–24.3,0.1129807692307692,0.0823401950162513,0.2177419354838709,0.0792393026941362,0.0607476635514019
1201–1500,Tokai University,Japan,"28,334",0.0664365832614322,4%,27 : 73,18.4–24.3,0.0612980769230769,0.0390032502708559,0.2560483870967742,0.0015847860538826,0.1436915887850467
1201–1500,Tokat Gaziosmanpaşa University,Turkey,"19,358",0.0612597066436583,11%,50 : 50,18.4–24.3,0.0492788461538461,0.0065005417118093,0.2993951612903225,0.0063391442155308,0.1682242990654205
1201–1500,Tokushima University,Japan,"7,508",0.0396893874029335,3%,36 : 64,18.4–24.3,0.1454326923076923,0.1668472372697725,0.1169354838709677,0.3977812995245642,0.1203271028037383
1201–1500,Tokyo University of Agriculture and Technology,Japan,"5,686",0.0638481449525453,6%,32 : 68,18.4–24.3,0.1923076923076923,0.1928494041170097,0.1129032258064516,0.2551505546751188,0.1997663551401869
1201–1500,Tokyo University of Marine Science and Technology,Japan,"2,595",0.043572044866264,8%,33 : 67,18.4–24.3,0.15625,0.0834236186348862,0.1360887096774193,0.179080824088748,0.2651869158878504
1201–1500,Tokyo University of Science,Japan,"18,091",0.1031061259706643,3%,25 : 75,18.4–24.3,0.1286057692307692,0.1841820151679306,0.1058467741935484,0.1632329635499207,0.1214953271028037
1201–1500,Tomas Bata University in Zlín,Czech Republic,"9,129",0.0828300258843831,10%,56 : 44,18.4–24.3,0.063701923076923,0.1300108342361863,0.1612903225806451,0.05229793977813,0.4088785046728972
1201–1500,University of Toyama,Japan,"8,988",0.0500431406384814,3%,39 : 61,18.4–24.3,0.1274038461538461,0.0823401950162513,0.2479838709677419,0.1695721077654517,0.1775700934579439
1201–1500,Toyohashi University of Technology (TUT),Japan,"2,033",0.0440034512510785,14%,12 : 88,18.4–24.3,0.1322115384615384,0.1505958829902492,0.1098790322580645,0.312202852614897,0.2651869158878504
1201–1500,Transilvania University of Brașov,Romania,"19,351",0.0759275237273511,1%,52 : 48,18.4–24.3,0.0408653846153846,0.0325027085590465,0.3377016129032257,0.0079239302694136,0.1799065420560747
1201–1500,Tshwane University of Technology,South Africa,"45,862",0.1691113028472821,2%,53 : 47,18.4–24.3,0.0552884615384615,0.0552546045503792,0.3528225806451612,0.080824088748019,0.3563084112149533
1201–1500,Tunghai University,Taiwan,"15,160",0.0858498705780845,10%,55 : 45,18.4–24.3,0.0576923076923076,0.0541711809317443,0.2409274193548387,0.0681458003169572,0.3212616822429907
